30.449421,30.278896,20.09811,44.319798,42.093067,38.546429,31.653069,31.510021,6.7331223,11.219661,8.9850311,23.442909
15.39981,34.088848,23.025009,30.172243,36.42746,54.188507,32.667248,43.284149,21.888193,15.964071,31.209301,25.126375
19.958336,36.722027,5.6907802,36.648514,6.255249,35.642078,38.909554,40.106747,35.229259,16.332773,41.649841,27.732302
23.703878,36.92765,4.5000839,41.541157,29.225204,27.59009,38.460796,37.870434,16.316008,14.727144,18.454487,21.827793
29.843407,29.063643,-10.589446,35.858215,49.947098,46.075729,40.933765,34.994522,19.797787,20.011518,31.796793,26.858763
24.32037,41.021515,23.61507,33.136349,43.004147,40.065575,31.270325,39.449146,34.818943,16.255802,43.914688,33.14109
49.568596,25.052567,12.293469,36.868172,40.162376,43.560665,27.352102,32.609131,20.319145,20.714035,21.733597,24.92865
35.730133,28.886889,8.3096113,41.290409,39.745251,50.579041,37.908825,41.873943,30.00329,16.255743,21.600256,22.095732
24.885103,25.473862,8.7747822,40.574898,37.834309,43.947311,29.828794,31.058699,31.623995,17.191584,35.277603,23.536531
21.25824,27.233232,16.523985,29.349291,33.74345,52.396729,39.691784,43.033176,29.922125,16.738398,7.5475321,22.413193
23.279337,33.216476,-.070366785,53.108521,35.309879,45.910419,31.581379,28.416685,12.998918,23.785849,20.605087,16.93749
24.427578,39.109512,.95785588,20.941011,38.77861,25.829483,31.773897,28.808067,16.415516,13.205923,-1.6336517,25.403273
38.241104,47.853062,8.1996136,51.636074,36.62431,35.347095,37.426369,37.996552,15.615729,16.547277,15.297307,26.392035
21.218546,5.2539454,13.923147,23.907284,33.99966,14.133866,27.687815,39.384651,16.0061,13.492233,39.687393,25.586842
27.088697,33.167179,6.447721,16.241505,41.328545,49.727024,34.747917,37.603058,32.507324,18.203964,15.500372,30.753647
39.164188,36.33585,5.6743546,42.655193,52.817505,51.082119,30.593546,31.360231,24.194565,12.509723,13.178599,22.12311
31.196444,40.136948,12.469309,49.151978,44.523052,41.204704,26.88555,35.919487,22.33346,17.168522,33.477436,29.008238
16.018194,30.038551,8.1707411,28.81448,34.514221,37.769508,40.34544,37.183086,16.872801,14.783832,16.088451,25.398268
25.174049,21.268761,5.4329758,28.564081,47.781738,38.537354,33.583138,33.412952,34.070763,22.790489,25.224308,29.070896
18.424652,14.637434,1.074012,16.32486,28.539305,30.556334,39.361904,32.27375,18.969528,16.424953,15.123585,23.759235
12.611444,25.275419,18.452145,33.329029,20.220827,20.389141,35.282875,32.608013,17.836735,16.284698,20.547987,16.950684
22.944633,51.951164,12.064342,31.028465,33.432465,29.514317,40.221359,44.264103,25.754604,13.197083,37.870953,27.768126
30.888498,48.07642,6.7090149,32.150887,37.687649,41.88438,37.023132,38.416687,25.556013,13.962505,15.860636,26.97031
13.107574,33.449654,16.532825,51.893456,54.413803,53.724224,33.226147,31.570082,17.448463,15.628773,15.824868,22.930136
23.88216,27.380369,19.225245,43.301662,30.346483,33.12962,48.783539,40.474854,32.162285,19.493038,28.098593,26.72085
20.561005,19.419655,10.81041,42.576828,31.0396,45.685005,26.089827,45.25927,24.163038,14.836362,16.694515,30.770233
18.066904,28.913353,15.164926,25.63175,50.679379,35.476246,29.622557,26.796886,15.821986,16.647341,7.3182383,17.794239
42.944031,47.505039,7.4093914,52.058514,47.908005,29.167463,36.133652,38.215199,26.205479,15.993431,30.217186,26.638912
35.319717,16.719522,6.3796525,44.052319,45.747009,45.709202,27.784517,24.207031,27.46335,15.900949,16.404938,26.182642
22.068569,24.952076,-1.6127759,29.78495,31.531271,37.775536,39.297752,33.468739,18.545237,20.576797,19.926098,22.016188
25.80933,26.464256,-6.1107607,50.344658,33.752102,40.713943,29.460415,37.555519,20.214445,12.90976,28.567694,26.52734
32.25631,32.868435,-4.191772,38.244148,35.69117,28.879202,36.820587,34.34137,23.970491,14.98972,23.390263,24.771555
-4.9560289,20.624887,-.80222726,28.938175,19.180204,25.215574,24.238964,23.612221,13.291088,10.21972,22.125795,17.606163
28.65844,30.32729,9.2634249,45.327019,44.345856,55.18961,31.611095,33.016529,11.161798,15.656858,26.038197,23.634287
12.561378,30.250011,8.0175838,36.823292,36.700443,37.557564,33.697315,38.843895,20.927731,10.60677,8.4114037,19.995596
29.50617,45.697033,16.507854,47.144886,48.866371,57.246399,37.099808,30.641409,29.993927,10.748917,26.141487,25.3955
31.595327,19.890764,7.9166384,36.409443,32.474174,31.916882,26.669228,25.91885,19.562702,16.093092,22.769312,14.511768
29.641497,29.418968,14.244806,49.150398,46.958782,35.220104,37.518288,42.371891,28.725395,19.758558,25.518568,26.263174
38.677944,26.353958,7.7268362,36.75782,31.925573,34.04599,39.119938,31.364782,19.300152,18.215664,33.352581,26.589443
29.583256,42.472641,5.0042953,43.732342,23.587244,41.991699,37.715618,39.986076,20.022755,14.730753,26.496061,27.391016
13.88497,34.788704,-3.5289483,35.009251,34.483391,26.512213,40.484631,34.993183,16.544889,13.897285,21.166389,15.398285
12.823058,34.311932,11.431878,43.020332,25.34186,33.834755,30.999184,31.841623,18.378689,13.476577,25.312164,20.405338
23.000172,35.012184,19.284748,54.402115,57.212502,68.796143,40.121223,38.109268,20.134678,18.874557,42.086338,28.137863
9.0452166,39.051231,12.697404,28.389431,22.772459,39.541523,42.122021,31.612911,18.329212,21.213697,45.564701,30.819016
12.144785,11.240415,19.692398,23.166025,18.355017,21.74,41.372639,39.705345,22.824575,14.943384,27.558353,28.525066
25.346386,24.300335,4.0555587,35.600857,23.616081,28.417877,22.919113,31.534372,19.23324,16.722429,30.80777,18.235868
30.374117,12.74543,1.3966497,44.109875,35.32803,29.158524,24.235905,22.398275,22.57556,13.331337,23.513552,22.02124
24.505064,36.533821,5.8993459,22.303703,39.605186,34.144875,40.158264,28.952707,18.808615,14.438473,31.254736,26.312298
28.412792,27.956478,1.1686406,23.481268,23.548628,41.070736,40.682838,45.651302,13.369104,11.084203,10.323018,25.301769
13.356565,25.930113,-2.7737143,36.79554,45.266872,34.022339,33.855732,30.097931,13.694477,14.222463,15.925469,20.105398
22.445086,23.226917,5.6393228,40.586563,39.687283,54.561569,31.155348,29.352713,13.452673,19.357086,8.4022541,19.541035
28.119448,12.825098,11.917656,45.314793,49.217644,45.111073,28.549734,29.786158,12.617427,17.26498,19.402946,24.875084
42.056099,32.937252,7.514266,36.00029,32.547356,28.394775,42.232975,32.631886,28.144533,16.270338,40.97897,28.817945
36.435345,17.067551,.4862045,19.05995,45.456059,30.930975,21.985748,33.573631,27.061707,9.6219645,22.245123,26.127966
32.728851,33.398823,16.832521,25.755442,43.505482,33.207153,46.861507,42.493935,21.383512,16.194817,24.219698,26.068581
29.372824,34.094734,3.2530923,38.812176,56.4272,37.87339,40.184315,32.90974,25.020395,18.14743,35.428719,21.768032
16.980795,16.576174,7.8550329,31.768213,28.931768,46.879082,35.564873,42.15062,33.981342,15.130351,22.151958,21.218702
12.620599,33.327877,.38428682,46.997086,28.478928,35.586403,36.651367,45.097588,24.47521,16.247335,23.09906,25.599102
44.564621,43.767876,19.165987,48.038834,35.344982,53.741947,29.102192,39.242756,23.647261,14.582696,26.174198,20.732239
25.423018,45.562912,2.0295162,64.244789,47.522053,55.020123,48.071682,43.880367,32.534378,17.582176,25.929377,29.340034
19.499552,26.180241,21.64765,48.848724,41.590389,28.703054,35.285927,38.128368,23.140112,15.624743,22.020573,24.808157
27.633951,40.513832,2.6993434,46.327065,40.669094,50.313892,44.655205,41.645653,21.992737,14.786211,18.695137,16.657576
38.006134,40.340492,8.771101,54.451454,36.834797,52.132671,26.03672,36.029446,32.432087,19.988659,24.490517,25.261492
51.113548,35.806984,19.081512,56.207596,41.751469,51.762871,37.051804,40.98291,26.953054,17.312382,31.389704,24.356779
15.375732,34.734566,1.1499354,36.258472,30.751101,23.864285,34.924709,36.719429,19.925343,17.25746,11.087166,17.351711
41.29179,28.990662,24.886282,49.807713,39.697083,37.683865,32.577019,30.621872,25.764854,15.486103,42.073708,23.284986
34.932564,30.097498,5.1814804,41.751053,34.608837,49.930401,42.873924,36.690868,24.589901,15.682581,31.80547,31.996962
21.450384,21.768677,10.262191,31.474623,33.908016,31.03558,37.83086,38.727665,32.251404,13.36932,19.316187,19.525158
14.312663,35.839001,10.129352,52.455437,37.562473,42.726509,37.946617,34.886501,19.663685,12.701561,12.78445,20.483444
37.616787,32.417892,11.082347,42.200424,45.442936,36.304066,24.36624,22.573305,21.912855,11.719893,25.685175,23.818005
29.806337,12.787782,-1.8289434,48.106052,50.424568,44.062756,46.78915,41.037903,34.018932,14.365618,19.974108,23.457405
11.118267,30.821661,-7.5699706,20.940601,24.761526,8.5010567,24.55724,30.528097,23.575911,9.8791313,4.2323227,24.800566
18.771168,36.766075,3.8993952,20.277979,28.87381,40.191853,34.648258,34.985268,26.730064,12.641563,-.2455947,12.081606
36.423828,15.270054,22.349125,34.239674,41.675037,51.481224,33.222866,22.372322,20.419245,18.511948,27.995644,25.08699
9.2738628,34.855724,6.8618269,41.832981,40.42123,45.387924,27.312174,36.676819,18.047064,14.217485,20.182785,22.300962
1.3931612,9.1181917,9.5433426,19.176796,15.536018,15.276155,33.694748,26.713932,15.862877,9.5017004,.92777866,11.209194
15.118764,25.134823,3.8301635,40.719845,42.239883,38.049271,23.786798,30.619648,19.917496,11.959091,9.6656599,22.187603
32.372837,43.909019,8.3291883,30.725388,40.414063,27.625652,20.62195,26.968338,14.351806,11.328936,25.747492,19.52951
30.790119,16.597088,9.5917444,37.942036,43.657772,21.759851,39.49398,40.438526,21.118753,16.089695,28.862677,19.850822
28.066826,31.146376,4.5631375,41.429108,6.0496855,32.038036,39.891083,46.029797,20.152567,17.728752,34.890907,30.78277
28.226192,31.14879,7.5853467,39.405663,28.357227,42.717922,37.072006,30.394264,16.364185,11.132181,15.420959,22.257265
36.886124,35.790314,11.035285,34.979034,37.146957,43.425518,36.834354,33.974586,29.730778,14.555583,33.974049,22.262989
9.1658058,22.307156,-18.420197,27.998711,33.476646,27.593195,22.94339,31.045153,28.015173,10.78224,13.918813,16.662107
23.604898,27.798237,-2.3565667,44.913826,46.913589,22.465834,28.358875,37.381668,20.403616,9.1063166,-.18473378,20.596191
24.23872,30.591925,20.124701,30.705263,25.154718,36.121002,49.76228,44.599358,18.552147,24.115425,28.368114,21.906479
36.372017,38.034863,4.1247439,23.54048,44.12225,42.09045,45.724178,31.332043,25.635704,10.904742,24.416407,16.529228
26.793974,28.983873,17.918753,26.950346,36.653301,34.814323,37.88538,32.741009,24.190443,15.091664,8.9746866,22.726776
23.897411,12.868746,-11.704605,51.416107,33.090931,34.909252,34.38076,29.443062,11.496891,8.9936342,2.6499414,21.880627
47.96978,30.93659,10.603224,55.716732,36.812923,52.694698,42.121525,39.22002,31.519274,25.042973,46.86002,25.244089
17.948656,15.815311,-17.880653,36.493259,36.961388,25.173872,20.149239,26.13224,18.916077,11.004383,9.9311142,18.039522
48.70034,16.746798,27.774282,37.33099,53.986511,43.159039,39.518909,36.432598,21.459888,21.249487,37.831387,28.870689
30.521091,40.202686,24.68285,48.320419,35.987518,54.784489,35.778946,24.524342,24.297506,14.762578,18.114698,28.281567
37.062599,16.423063,13.513448,37.357941,32.448097,43.035828,38.89473,42.928719,29.276552,16.984198,30.202959,25.908251
17.252264,29.581274,11.46806,30.331781,26.711466,29.306713,19.110485,28.489811,25.428661,14.552287,37.930397,22.059143
15.904591,19.068592,-.77557617,45.529942,42.281944,39.661419,33.391415,41.651894,28.055326,14.570881,17.955479,27.231524
32.709637,46.919201,1.0583895,54.826996,48.456814,61.1945,27.083637,41.768139,33.322628,17.804077,34.419613,35.642181
25.263393,38.111614,16.111736,48.105,36.708866,44.128273,51.387619,43.765697,32.524002,14.170556,43.038792,31.0196
49.829433,35.340897,32.163113,41.740704,61.232983,51.925766,44.259186,40.196205,25.247896,17.0459,33.564716,28.256908
19.824343,35.141281,-2.8143132,30.506321,31.222868,41.785358,35.669891,37.457508,26.398643,11.289382,20.926367,25.678068
27.14168,27.934179,4.9607735,22.457947,23.519024,31.676426,27.586081,23.262882,21.07445,15.006725,14.740615,22.953251
40.457035,28.683821,20.359371,32.079407,31.201582,41.923885,42.648304,46.714283,33.312199,21.678196,33.156406,26.584394
21.696833,41.686649,11.445947,38.724949,45.056534,29.333796,42.626663,43.260456,15.18475,13.539835,21.529341,27.239149
9.7827969,22.446596,-1.4269164,24.959375,26.460135,29.070091,33.153465,29.26613,12.730676,3.4144199,17.710932,18.218409
4.652988,31.058138,9.5072908,32.35199,27.48081,23.904079,19.492519,14.570815,14.470325,16.43092,23.05641,19.38497
37.758968,45.447384,9.2338324,23.498232,35.160583,36.192902,37.610077,45.938866,33.572884,17.254873,24.731686,32.953003
40.730358,21.923683,25.304167,37.75544,42.213131,42.815025,36.04155,30.839594,14.851498,22.756815,16.854403,23.219622
24.167183,23.653267,6.7552323,34.748798,20.473528,23.457842,28.795956,27.452349,14.035072,7.553791,-.68678457,19.377981
27.576279,20.167017,26.016844,31.068336,37.779942,30.319769,27.096958,33.564377,21.509785,14.17027,16.142448,24.47966
34.55246,35.439819,4.8554378,29.352646,51.83786,41.610481,29.703234,28.28496,27.583189,16.319702,18.737757,26.352579
35.610649,23.333555,9.9178209,49.644234,39.621826,56.388775,36.402008,39.172104,24.920927,9.7902851,40.484241,30.593811
27.510921,28.709349,19.553902,42.158001,36.205463,32.145149,26.569271,30.930094,22.260143,12.097057,30.107874,21.41424
25.298275,17.975977,9.6656942,29.889305,26.791107,18.151989,17.873558,29.30266,24.650475,17.641222,27.463491,25.480133
31.121271,34.469597,-1.520263,39.291462,50.187141,33.514359,37.445812,33.688816,25.53434,16.642681,28.172966,31.548374
17.072514,10.37294,4.6084938,19.887453,37.980988,33.109779,40.042801,38.293224,26.380106,12.603775,5.7256646,16.734259
38.875637,34.385601,7.1465063,50.905975,51.124756,48.434994,36.527504,44.318062,22.561695,16.678644,16.889946,24.224329
25.953537,33.290054,.18485776,34.448616,35.438519,36.492527,39.789131,32.659286,28.142611,18.443171,17.00004,22.993349
31.936895,35.07048,3.6500692,59.898781,51.595207,53.744362,43.645863,38.419888,26.946053,16.297054,30.08972,25.390663
28.497095,26.277744,6.7358689,31.31354,39.775829,32.179295,32.280293,33.465305,28.272694,13.589623,22.660583,22.831114
5.5864158,18.931593,-1.3808162,37.235443,27.12966,31.63975,20.481913,26.460186,7.2187276,12.622612,8.8104906,20.864956
21.077524,47.662666,11.534473,33.53339,43.593327,43.309982,46.832779,37.522144,33.054417,19.65588,31.230152,27.855473
35.390625,39.335251,8.290143,45.192219,42.385914,36.397751,38.874283,37.409203,27.324095,18.262424,22.135853,26.762812
40.793526,25.843065,5.9039054,49.889572,38.321373,45.307716,43.636234,29.13792,27.538292,18.4042,21.496027,19.667255
20.890219,34.812321,17.071482,44.344868,37.388893,50.556721,35.075977,38.295815,18.614618,15.321845,20.55447,21.481619
19.769712,22.480423,8.3710098,28.285421,34.059772,41.08247,39.586025,36.233189,25.367483,16.601801,12.59866,27.883326
33.052635,30.07617,4.5844607,43.456089,49.538494,38.450993,25.706957,35.215324,26.524624,14.653695,29.696575,28.887959
11.180103,36.994919,11.097344,40.496792,24.594868,29.906166,32.739418,22.894543,21.087927,12.176201,17.760323,19.571327
32.591114,40.309921,10.133579,30.962053,40.841305,43.610893,41.617447,36.569759,24.896587,11.248337,17.424648,20.021303
38.279079,30.053242,12.438438,51.79882,43.144867,51.724632,38.250885,38.630604,24.043255,17.022484,24.071581,21.854733
38.064236,46.830246,8.5221682,53.023903,38.435024,58.361301,40.517864,38.844734,27.613106,19.259119,20.926298,26.303944
27.839252,13.240503,12.754786,43.512619,26.986744,35.657291,31.475615,31.600388,28.66304,24.735929,7.4291487,19.438112
3.5304282,24.851431,.067301154,45.735115,40.011112,29.312979,33.460503,25.004009,14.852571,13.940239,3.0257821,20.04076
29.552322,24.574392,3.8682661,41.100361,45.159149,43.509327,36.176186,45.26437,22.05805,12.417745,23.582943,26.758705
24.597366,40.915352,6.6305075,59.139713,33.172985,28.617737,38.111988,33.93689,18.524431,14.855648,16.777416,20.34409
34.287609,26.75848,22.889545,48.632313,36.140987,31.910643,20.697699,30.59725,17.620123,19.42247,28.533003,15.363695
38.984013,24.388737,5.5991077,51.985462,46.424149,45.128174,32.677536,40.456383,28.78742,18.426302,31.874239,21.996716
33.171963,30.221247,6.8334589,40.241859,57.877747,45.254871,43.079105,36.316391,22.494236,18.412674,9.8519363,27.46463
18.592257,17.226154,7.030015,34.415123,27.679089,21.793705,33.259865,40.813129,20.899666,12.823932,35.217152,23.622496
7.9186125,19.924034,21.261721,31.772135,33.703583,29.799812,26.929447,32.997417,24.531378,10.164556,13.978954,12.724997
30.419287,21.107096,12.662723,52.825985,39.655155,36.931313,31.187794,20.813868,25.187696,17.072058,18.747524,15.586313
43.917595,40.937393,25.224987,54.708462,52.198746,58.508156,40.022438,52.838428,34.370426,19.261086,43.92952,31.558599
35.678562,37.204178,1.2419301,54.975971,45.467979,43.31525,38.311703,38.162189,20.252104,19.033569,15.657852,18.507399
17.705616,35.036293,2.7003052,29.861677,20.12969,18.077185,25.43618,28.645514,20.189693,15.143479,-5.4963717,15.750276
8.3757877,24.389206,3.4939175,42.705189,31.664368,32.798054,32.745945,31.98634,22.12394,16.121761,-7.1691017,17.749935
23.772034,28.635391,3.5584579,47.152027,43.274181,35.965492,33.446102,41.305042,24.945866,20.862631,22.674755,24.96541
35.084702,27.093813,12.547732,34.384476,45.600155,33.983364,34.981529,35.076168,15.793921,12.37379,10.345345,16.920906
20.212536,31.513054,15.149885,49.346031,43.869316,35.395664,35.678932,26.05113,12.400336,14.398164,16.911516,24.090948
28.507839,27.046686,.82651806,63.172882,64.232178,59.143074,40.358261,33.942436,23.3908,15.471645,28.096355,23.804192
19.821714,31.238361,13.626569,57.038799,33.737106,34.714565,40.83374,53.35173,18.533897,21.455254,25.875801,29.042847
16.800701,.70138246,.30153269,52.278557,28.479324,51.330147,24.569311,34.792992,18.095928,8.6470976,15.971817,25.127781
27.811106,38.671074,12.667439,30.457203,28.239084,31.316387,33.918259,39.421665,24.284147,18.306309,39.480167,25.902561
